	WT_C_1	WT_C_2	WT_C_3	WT_E_1	WT_E_2	WT_E_3
YKL169C	7.22291076371906	7.75383454032819	6.84178913336523	8.22818748231266	8.14902619618984	7.41620032879492
YKL168C	9.10219154653186	8.86141909371403	9.28498277664634	9.37056192111412	10.1418375699129	10.2990513228877
YKL167C	10.2212447634585	10.4369190784512	10.1088503443133	11.2439822810742	11.3273470016453	10.9583749826891
YKL166C	10.1601920738107	10.4082224936564	10.204635928459	9.69047838280465	8.71273168637204	9.17487313060319
YKL165C-A	5.97333380422302	6.1742961085166	5.91680186322015	5.66280291802484	4.86778253114211	5.15672337127685
YKL165C	9.68627875650045	10.0767620827321	9.49001904636428	10.6593171686294	10.1861588938417	9.26727157722989
tE(UUC)K	2.95323980880043	4.03831942405522	3.49104843789867	1.48843974171982	0.911636319885795	1.47407531981343
YKL164C	12.8323602894338	12.550739520747	12.2307207062055	11.7083699650697	12.6123546342022	12.6952842524962
YKL163W	9.74604701717297	9.70639787675812	8.27303179734363	13.7461822868304	13.3869022473431	13.2880818184363
YKL162C-A	6.64276891703455	7.1033096597329	5.0780942931867	7.69256188425478	8.53564372269181	6.86509722827793
YKL162C	6.98759507827659	6.60206702326124	7.99460479496576	8.36090163320205	9.04905012188948	8.68866925170289
YKL161C	10.114108984259	10.0168666051107	7.95941196235885	9.47492958543446	9.04424221450275	7.93424270678199
YKL160W	11.7857842451221	12.056591987597	11.7862748277879	11.9945031114475	11.906006957518	12.0090038927497
YKL159C	7.79006958924185	7.63825317396288	7.51836472441386	8.82165729528463	9.39707549961221	9.17709053035614
YKL157W	11.3405599683795	11.5441149810161	11.5425235764574	12.5229183803866	12.3013550241055	12.2712017540445
YKL156W	11.6795363088366	11.9192027253822	11.479225694667	10.4784879541128	9.41021429387472	9.88303780870749
YKL156C-A	0	0	0	0	0	0
YKL155C	9.88116383378661	9.8244204429533	9.74550619557637	10.6034779504806	10.1872496673953	10.1319390825453
YKL154W	10.9873206981209	11.1012555011865	10.8723498997996	9.4858714759298	9.54735514936437	9.8680184864153
tR(UCU)K	3.74045086870851	3.21859867625329	2.83718361116967	0.928220070696991	1.86533838294701	1.47407531981343
YKL153W	8.76087096669175	9.09228503244354	8.99177369796681	8.33692990962014	8.28566027663321	8.46737721850715
YKL152C	14.2437951724139	14.3503180603571	14.2309567847639	13.8087945633196	13.383218455586	13.8862710053304
YKL151C	10.6545449425932	11.0561265950251	11.2356247470765	13.5518312348185	13.9004139731425	14.179175270878
YKL150W	12.6614034002721	12.7703223181816	12.4051492101925	14.271265401719	14.4014186581044	14.486508552423
YKL149C	9.00768262164139	8.68957941425575	9.02619513083105	8.61458951696959	8.61884130574099	8.74655237212604
YKL148C	10.5620987389005	10.7126947785467	9.63646733441853	10.8286059262424	11.7637298246587	11.5927340729703
YKL147C	3.14877264937939	3.02180799000261	1.60821568561763	3.56500263222097	4.77796345622317	3.84151174266736
YKL146W	9.97116468301416	9.73682095455376	9.56996983873059	10.3704561323429	10.6225516943629	10.3051466906842
YKL145W	12.5963725687772	12.6075443063094	12.5385605519028	13.3953631124869	13.1201634617031	13.1078963352733
YKL145W-A	0	0	0	0	0	0
YKL144C	10.0680168250384	10.309122635759	9.98161222015364	8.59787628626801	7.52579492769661	8.21885494572715
