ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0001666	response to hypoxia	120/5294	301/16454	0.398671096345515	1.23908844338291	2.88335194315344	0.00272796667172346	0.0307192768685381	0.0252508585517652	ZFP36L1/EGR1/IRAK1/HSPG2/PMAIP1/DDIT4/CD24/MYC/PGF/CCNB1/ALKBH5/DDAH1/FZD4/MMP2/MTHFR/AK4/MLST8/PLAU/RORA/ARNT2/BNIP3L/TMBIM6/HIGD1A/HIF3A/NONO/DPP4/CXCL12/FOS/CBS/ITPR1/PSEN2/LOXL2/STC1/SCN2A/PTPN1/TGFB1/CAT/STAT3/CPEB2/PPARD/CAV1/MYB/FIS1/CAPN2/HIF1A/ERCC2/SLC2A8/AIFM1/MTOR/RYR2/USP19/EPAS1/ABAT/TWIST1/SLC2A1/MDM4/EPHA4/ADSL/NR4A2/LIMD1/ARNT/BAD/HMOX2/P2RX2/UCP2/SIRT2/PPARA/HSP90B1/RPTOR/CRYAB/HILPDA/ANGPT2/NDNF/CASP3/SLC29A1/CYBA/CPEB1/SFRP1/CCNA2/TBL2/KCNJ11/HSF1/TGFBR3/CITED2/TRPV4/ADA/MDM2/PTGIS/EGLN1/E2F1/CYBB/PDK1/PLOD2/PIK3CB/TFAM/NDRG1/TFRC/PPARG/LIF/AGTRAP/SLC11A2/PLOD1/WTIP/VHL/INHBA/AQP1/ADAM17/EDNRA/ENO1/VEGFA/FGFR2/HP1BP3/BMP2/MECP2/VEGFC/GNGT1/SUV39H1/NPPC/NOS1/BMP7	120
GO:0007605	sensory perception of sound	69/5294	161/16454	0.428571428571429	1.33202007663662	2.91580968914495	0.00275746649276008	0.0309953195641893	0.0254777621697105	COL2A1/WDR1/TIMM10/MYC/EML2/FZD4/LRP2/USH1C/COCH/BIRC5/LRIG3/HEXB/CDH23/SNAI2/DDIT3/DIAPH1/AXIN1/NAV2/KCNQ1/ESPNL/LRIG1/CHRNA10/CDC14A/TBX1/POU4F2/TFAP2A/SPTBN4/KIAA0319/SPRY2/DCDC2/ALDH7A1/SOD1/P2RX2/KIT/COL11A2/TIMM9/TIMM13/CASP3/EYA1/SOBP/ATP8B1/SCARB2/ATP6V1B1/TUB/GPX1/ANKRD24/CHD7/IKZF2/MYH14/HOMER2/ROR1/MBP/CHRNA9/GJB2/CLIC5/SIX1/PDZD7/CACNA1D/MYO1A/PPIP5K2/USP53/MYO3A/SLITRK6/PAX3/MYO6/TPRN/NDUFB9/PGAP1/TECTA	69
GO:0009132	nucleoside diphosphate metabolic process	60/5294	137/16454	0.437956204379562	1.36118839948268	2.92385842639211	0.00278124825252519	0.0311490389752013	0.0256041175888415	DDIT4/NME1/IER3/MTCH2/UCHL1/AK4/PRKACA/MLST8/TPI1/CAD/FOXK2/ENO3/PGAM1/APP/GPI/CASK/RRM1/RRM2/YAP1/EIF6/DHTKD1/OGT/STAT3/ALDOC/PPP2CA/HIF1A/GIT1/INSR/XPO4/MTOR/GUK1/SLC2A6/UMPS/SIRT6/ARNT/DTYMK/BAD/PFKFB4/PRKAA2/UCP2/PPARA/FOXK1/ZBTB7A/RPTOR/ENTPD7/RAN/AK1/FKRP/PFKL/LIPA/NUPR1/NT5E/CMPK1/ENTPD4/ALDOA/OGDH/AK3/HK1/NUDT5/ENO1	60
GO:0046653	tetrahydrofolate metabolic process	12/5294	18/16454	0.666666666666667	2.07203123032364	3.13420965161921	0.00279118640752688	0.0311490389752013	0.0256041175888415	SHMT2/SLC46A1/DHFR/MTHFR/AASDHPPT/MTHFD1/GCH1/ALDH1L2/MTHFD1L/TYMS/ATIC/ALDH1L1	12
GO:0071895	odontoblast differentiation	12/5294	18/16454	0.666666666666667	2.07203123032364	3.13420965161921	0.00279118640752688	0.0311490389752013	0.0256041175888415	TUBB/CTNNB1/MAP1B/TGFB1/FAM20C/MSX1/RPTOR/BMP4/IPO7/CEBPB/BMP2/SMAD2	12
GO:0097401	synaptic vesicle lumen acidification	12/5294	18/16454	0.666666666666667	2.07203123032364	3.13420965161921	0.00279118640752688	0.0311490389752013	0.0256041175888415	ATP6V0A1/ATP6V1C1/ATP6V0D1/ATP6V1G1/ATP6V0C/ATP6AP1/ATP6V1F/ATP6V1A/CLCN3/ATP6V1B2/ATP6V1B1/ATP6V1G2	12
GO:0007219	Notch signaling pathway	76/5294	180/16454	0.422222222222222	1.31228644587164	2.90151387548529	0.00281616476731115	0.0313714698810146	0.0257869529909986	NOTCH3/EPN1/POFUT1/CHAC1/WWP2/FBXW7/SOX9/DLL1/HES5/JAG1/RBM15/NLE1/CCDC85C/NEURL1B/APH1A/SUSD5/CD46/PTP4A3/MIB1/CNTN1/ASCL1/TGFBR2/ITGB1BP1/SNAI2/AKT1/APP/DTX3/PSEN2/YAP1/TGFB1/STAT3/EGFL7/CTBP1/HES1/HIF1AN/PSENEN/HES7/HEYL/BCL6/RCAN2/NRARP/KIT/ANXA4/ZBTB7A/NCSTN/NOD2/GRIP2/BMP2K/GOT1/ZMIZ1/HOXD3/CDK6/NR1H4/GATA2/TMEM100/PERP/ROBO1/RBPJ/TTYH1/MIB2/MAML2/SIX1/GALNT11/METTL3/LLGL2/ADAM17/TSPAN5/ETV2/TM2D3/BMP2/YJEFN3/MECP2/YTHDF2/ADAM10/IFT172/BMP7	76
GO:0051962	positive regulation of nervous system development	112/5294	279/16454	0.401433691756272	1.24767471933466	2.87371739296876	0.00283968886962699	0.0315769338347073	0.0259558417722802	PLXND1/CRABP2/AGRN/NEFL/ZEB2/MDK/HDAC1/PRKCH/LRRC4B/FZD4/LRP2/LRRTM2/SLC7A5/ID4/FGF2/PRMT5/AMIGO3/FXR2/DBN1/XRCC5/NRXN1/ST8SIA2/LIG4/ASCL1/ZNF335/CTNNB1/UFL1/CXCL12/CAPRIN1/SRRT/MAP1B/TP73/ITGB1/EEF2K/TPBG/ADNP/OBSL1/EPHB3/FLRT3/TGFB1/XRCC2/TNFRSF12A/NTN1/MYB/FMR1/HES1/GDI1/HIF1A/SERPINE2/FN1/DAG1/NTRK2/MTOR/MAPT/POU4F2/AMIGO2/PRKCA/OLIG2/TWF2/EPHA4/PLAG1/BAIAP2/FLRT2/CDKL5/DICER1/SOX8/KIT/SERPINF1/MAP6/ANKRD27/IQSEC2/TIAM2/WDR62/TSPO/ETV5/TBC1D24/CAMK2B/E2F1/SLIT2/NAP1L1/MEGF8/ADCY10/RELA/RTN4RL2/CDH4/LRP8/ZFYVE27/MAP3K13/PLXNC1/ROBO1/EPHB2/LIF/LIMK1/PTPRD/SHOX2/NIN/L1CAM/QKI/LPAR3/VEGFA/DMRTA2/CX3CR1/CAPRIN2/MACF1/SLITRK6/SLITRK5/BMP2/MECP2/ASPM/VEGFC/SLITRK3/RGS14	112
GO:0046822	regulation of nucleocytoplasmic transport	52/5294	116/16454	0.448275862068966	1.39326237901072	2.92748292664414	0.00285106658316976	0.0316468390731843	0.0260133029975677	NEAT1/EI24/MDFIC/XBP1/DHX9/NSUN2/PTPN11/IER3/ALKBH5/YWHAB/RBM22/PRKACA/CDK5/YWHAE/MAVS/RANGAP1/ZC3H12A/BAG3/IPO5/PARK7/TGFB1/FERMT1/SIRT7/RBM10/DMAP1/CDH1/XPO4/RAPGEF3/NUP214/HYAL2/SIRT6/KHDRBS1/SUFU/BMP4/RAN/DDX39A/SETD2/TRIM28/MDM2/GAS6/PPM1A/THOC2/PIK3R1/RBM4/XPO1/ANP32B/PKIG/EMD/HSP90AA1/RAB23/SFN/CHP2	52
GO:0051402	neuron apoptotic process	122/5294	307/16454	0.397394136807818	1.23511959331995	2.86414174381388	0.00287981314895005	0.0318519279029927	0.0261818834317426	BTG2/PLXND1/EGR1/DNAJC5/CCND1/JUN/COL6A2/HSPG2/PARP1/NEFL/MDK/GDNF/ELK1/FBXW7/CASP7/RHOA/BACE1/BAX/ATN1/POU4F1/FGF2/MMP2/TNFRSF21/HRAS/CRLF1/AKT1S1/SLC25A27/ERBB3/KDM2B/CDK5/AGAP2/ST8SIA2/LIG4/ASCL1/TMBIM6/PPARGC1A/BBS10/NONO/CTNNB1/CLU/AKT1/F2R/TP73/DDIT3/APP/BCL2L1/NRBP2/UNC5B/NAE1/MSH2/ADNP/AIMP2/SCN2A/PARK7/TGFB1/TUBA1A/XRCC2/MYB/FIS1/CASP2/FAS/GSK3A/HIF1A/SET/ROCK1/NTRK2/AIFM1/CPEB4/TFAP2A/NFATC4/ABL1/EPHA4/NR4A2/SOD1/MAP2K4/SIX4/UCP2/GCLC/LGMN/GRINA/CNTFR/RIPK1/GRN/NDNF/CASP3/IL27RA/BID/DAXX/CLN3/NCSTN/TOX3/SRPK2/SPG11/FBXO7/BCL2L11/CDK5R1/NUPR1/EGLN1/GPX1/ITGA1/MAP3K11/SEMA3E/ADCY10/ADARB1/AKT2/SIX1/EPHA7/STXBP1/USP53/ALKBH1/CEBPB/FADD/CX3CR1/MEF2C/RASA1/SYNGAP1/TMBIM1/MECP2/PIGT/NPPC/NOS1/TYRO3	122
GO:0001823	mesonephros development	47/5294	103/16454	0.456310679611651	1.41823496832831	2.93257558240212	0.0028849156064004	0.0318519279029927	0.0261818834317426	BASP1/DCHS1/MYC/GDNF/SOX9/MAGED1/NPNT/FGF2/SMAD5/CRLF1/LAMA5/CTNNB1/SDC4/FOXJ1/TGFB1/RARB/CAT/HOXA11/HES1/TMEM59L/ARG2/PKD1/GREB1L/HOXB7/ADAMTS16/GPC3/NOG/SOX8/SIX4/HS3ST3A1/CTNNBIP1/SMAD1/BMP4/EYA1/SFRP1/WNT11/SLIT2/SMAD6/SIX1/BMPER/GDF11/VEGFA/FGFR2/BMP2/SMAD2/SIM1/BMP7	47
GO:0010507	negative regulation of autophagy	47/5294	103/16454	0.456310679611651	1.41823496832831	2.93257558240212	0.0028849156064004	0.0318519279029927	0.0261818834317426	EIF4G2/TBC1D14/SLC7A5/EIF4G1/WDR6/TMEM39A/POLDIP2/KDM4A/MLST8/LAMTOR1/FOXK2/LEPR/RNF41/AKT1/SYK/RPS6KB1/BCL2L1/NRBP2/TSC2/SMCR8/STAT3/CTSA/MTOR/CUL1/RRAGC/DEPTOR/SIRT2/CLEC16A/GATA4/FOXK1/UBQLN4/RPTOR/FEZ1/SNRNP70/HMOX1/EHMT2/TSPO/NUPR1/PHF23/TAB2/BTRC/RRAGD/SCFD1/RRAGA/USP7/VHL/MAPK3	47
GO:0007249	canonical NF-kappaB signal transduction	138/5294	352/16454	0.392045454545455	1.21849563828691	2.8540173729624	0.00291029122078433	0.0319059379381597	0.0262262790001739	NR1D1/PLK2/IRAK1/CTH/NKIRAS2/HSPB1/PARP1/BRD4/SLC35B2/PER1/SPHK2/GOLT1B/HDAC1/C15orf39/PRDX1/CASP7/TSPAN6/RHOA/VCP/TRIM5/TRAF3/PDPK1/ZMYND11/TNFRSF10B/RBCK1/CHUK/PIAS4/REL/TMSB4X/RORA/DDX21/SIVA1/DDX1/MAVS/UFL1/TRAF5/DHX15/F2R/ZC3H12A/SHISA5/TRIM25/FLOT2/OPTN/EDA2R/TRAF6/PPP5C/TRIM52/UBE2I/HUWE1/TRAF4/RASSF2/UBE2N/MID2/TGFB1/CC2D1A/STAT3/MAP3K3/CAV1/TNIP2/SBNO1/PPM1B/CANT1/TRIM13/INSR/RIOK3/TBK1/IL1R1/USP10/KLF4/RIPK2/FKBP1A/ABL1/CPNE1/CUL1/TRIM8/RNF31/EDNRB/RELB/FBXW11/NAGK/TRAF2/TERF2IP/PRMT2/MIER1/NFAT5/ANXA4/DNAJA3/NAMPT/BST2/RIPK1/USP15/HMOX1/TMEM9B/PELI1/NOD2/IRGM/LURAP1/EDA/TGFBR3/TAB1/NKIRAS1/TRIM59/PELI2/SLC20A1/UNC5CL/PPM1A/TAB2/CAPN3/BTRC/NR1H4/RELA/IRF3/ZC3HAV1/TFRC/NDFIP1/TLE1/ROR1/DAB2IP/MIB2/BCL3/MTDH/S100A13/LIMS1/CARD9/LURAP1L/IRAK1BP1/TIFA/EDNRA/VEGFA/CYLD/TIRAP/FADD/CX3CR1/TNFAIP3/CCDC22/SLC39A8/TMEM101/TNFSF10	138
GO:0036465	synaptic vesicle recycling	40/5294	85/16454	0.470588235294118	1.46261028022845	2.94507316199165	0.00291193455390711	0.0319059379381597	0.0262262790001739	PIP5K1C/ACTB/AP2B1/AP3D1/RAC1/CALM3/PPP3CB/CDK5/STON1/AP1G1/SYT11/DNM2/RAB7A/BTBD9/DNM1/AP2S1/PARK7/GAK/CTBP1/ACTG1/CAPN2/GIT1/ROCK1/ARPC3/DNM3/RAB5A/ITSN1/AP2M1/CLTA/AP2A2/SCRIB/PACSIN1/MYLK/FCHO2/TBC1D24/AP3M2/VAMP2/ATP8A1/SNCG/AP2A1	40
GO:2000628	regulation of miRNA metabolic process	40/5294	85/16454	0.470588235294118	1.46261028022845	2.94507316199165	0.00291193455390711	0.0319059379381597	0.0262262790001739	NEAT1/EGR1/ZNF512B/EGFR/JUN/NOTCH3/MYC/SOX9/FGF2/HRAS/NFIB/SMARCA4/ZC3H12A/FOS/APP/RC3H1/TGFB1/STAT3/PPARD/MYB/HIF1A/FOSL1/KLF4/TWIST1/NFATC4/RC3H2/PPARA/SMAD1/BMP4/SREBF1/RELA/GATA2/SMAD6/PPARG/MYCN/QKI/TEAD1/VEGFA/BMP2/GNL3	40
GO:0010720	positive regulation of cell development	168/5294	437/16454	0.384439359267735	1.19485553785253	2.84344808761277	0.00291857642063648	0.0319059379381597	0.0262262790001739	KLF10/ZFP36L1/PLXND1/CRABP2/BRD2/XBP1/SMARCC1/NEFL/ZEB2/ADD1/BRD4/ARID1B/MDK/ACTB/HDAC1/XRCC6/SMARCB1/RHOA/PRKCH/FZD4/LRP2/PCK1/AP3D1/SLC7A5/ID4/POU4F1/FGF2/KAT5/BTN2A2/PRMT5/FXR2/DBN1/SMARCA4/PBRM1/XRCC5/SOX4/CD46/GLI2/OPA1/LIG4/ASCL1/ZNF335/TGFBR2/CTNNB1/UFL1/CXCL12/CAPRIN1/SYK/SRRT/MAP1B/TP73/FOS/ITGB1/ACTL6A/SMARCD1/EEF2K/ADNP/TRAF6/OBSL1/TGFB1/PNP/XRCC2/TNFRSF12A/HOXA11/PPARGC1B/NTN1/MYB/FMR1/CSF1/HES1/GDI1/CBFB/HIF1A/SERPINE2/FN1/AP3B1/DAG1/NTRK2/MTOR/MAPT/DUSP10/RIPK2/CORO1C/BCL6/SMARCE1/HMGB1/POU4F2/SLC9B2/PRKCA/OLIG2/TNFSF9/TWF2/RUNX1/ARID2/EPHA4/PLAG1/BAIAP2/CDKL5/BAD/DICER1/ANXA1/SOX8/KIT/SERPINF1/SIRT2/F11R/RIPK1/ACIN1/CTNNBIP1/RPTOR/BMP4/MAP6/ANKRD27/TIAM2/IL4R/WDR62/TMEM64/HSF1/TSPO/SHB/ADA/ZMIZ1/NFKBIZ/GAS6/ETV5/TBC1D24/CAMK2B/PDE3A/E2F1/SLIT2/NAP1L1/MEGF8/ADCY10/RELA/CDH4/LRP8/ZFYVE27/MAP3K13/PLXNC1/ROBO1/EPHB2/BRD7/LIF/LIMK1/PTPRD/TOX/S1PR2/SHOX2/NIN/L1CAM/QKI/RASGRP1/KITLG/LPAR3/VEGFA/CYLD/DMRTA2/FADD/CX3CR1/CAPRIN2/MACF1/PPP2R3C/BMP2/MECP2/EGR3/ASPM/VEGFC/RGS14	168
GO:1904872	regulation of telomerase RNA localization to Cajal body	9/5294	12/16454	0.75	2.33103513411409	3.17676610584302	0.00292007997003538	0.0319059379381597	0.0262262790001739	CCT3/CCT5/CCT2/EXOSC10/CCT7/DKC1/DCP2/CCT6A/PARN	9
GO:0045945	positive regulation of transcription by RNA polymerase III	11/5294	16/16454	0.6875	2.13678220627125	3.13325102483258	0.00293600329804172	0.0319059379381597	0.0262262790001739	MYBBP1A/BAZ1B/SF3B1/DDX21/MYO1C/MTOR/ZC3H8/RPTOR/ZNF143/SMARCA5/INHBA	11
GO:0061684	chaperone-mediated autophagy	11/5294	16/16454	0.6875	2.13678220627125	3.13325102483258	0.00293600329804172	0.0319059379381597	0.0262262790001739	EEF1A2/LAMP2/HSPA8/ZDHHC12/CLU/BAG3/CTSA/EEF1A1/PLK3/SNRNP70/HSP90AA1	11
GO:1901096	regulation of autophagosome maturation	11/5294	16/16454	0.6875	2.13678220627125	3.13325102483258	0.00293600329804172	0.0319059379381597	0.0262262790001739	FYCO1/TMEM39A/SMCR8/TBC1D25/CLEC16A/UBQLN4/CLN3/IRGM/PHF23/ATG12/ADRB2	11
GO:1903894	regulation of IRE1-mediated unfolded protein response	11/5294	16/16454	0.6875	2.13678220627125	3.13325102483258	0.00293600329804172	0.0319059379381597	0.0262262790001739	BAX/HSPA5/DNAJB9/TMBIM6/UFL1/PTPN1/BCL2L11/COPS5/TMEM33/BAK1/DAB2IP	11
GO:2001235	positive regulation of apoptotic signaling pathway	64/5294	148/16454	0.432432432432432	1.34402025750722	2.89550004043838	0.00297553887983987	0.0322791442881059	0.0265330499177785	ATF3/EI24/PMAIP1/MYC/SFPQ/FBXW7/MTCH2/EIF5A/BCAP31/MAGED1/BAX/MMP2/RBCK1/PPP1CA/PIAS4/PEA15/G0S2/PLAGL2/SRPX/PPP2R1A/CLU/TP73/DDIT3/APP/ING5/CTSC/PARK7/TNFRSF12A/INHBB/CAV1/FIS1/CASP2/FAS/PTPN2/STK4/NFATC4/HYAL2/BAD/SOD1/ITM2C/TRAF2/PRKRA/MSX1/RIPK1/NCK1/STYXL1/BID/SP1/SFRP1/HSF1/BCL2L11/PAK2/STK3/NUPR1/SERINC3/ADCY10/PPARG/DAB2IP/INHBA/TP53BP1/CYLD/FADD/RPL26/TNFSF10	64
GO:0032456	endocytic recycling	38/5294	80/16454	0.475	1.47632225160559	2.94137834509287	0.00298802387472638	0.0323406086041231	0.0265835728111518	SNX12/SNX17/ANKRD50/NDRG4/VTI1A/SNF8/RAB35/MICALL1/VPS35/RAB8A/RAB7A/CCDC93/VPS53/SNX27/RAB11FIP3/STX16/ATP6AP1/EHD1/VPS26A/RAB8B/SORL1/SNX3/AKAP5/RAB13/RAB11B/SCRIB/HGS/ATP9A/ANKRD27/ACTN2/GRIP2/SCARB2/WIPF3/VPS39/CMTM6/LMTK2/MTMR4/CCDC22	38
GO:0045837	negative regulation of membrane potential	10/5294	14/16454	0.714285714285714	2.22003346106104	3.14533764782992	0.00299681315250562	0.0323406086041231	0.0265835728111518	PMAIP1/PRELID1/MTCH2/BAX/SLC25A27/RNF122/BNIP3L/MAPT/ADCY10/ARL6IP5	10
GO:0099159	regulation of modification of postsynaptic structure	10/5294	14/16454	0.714285714285714	2.22003346106104	3.14533764782992	0.00299681315250562	0.0323406086041231	0.0265835728111518	AMOT/RHOA/RHOB/PDXP/STRN4/BAIAP2/ITSN1/EGLN1/AGAP1/CAMKV	10
GO:0032210	regulation of telomere maintenance via telomerase	23/5294	43/16454	0.534883720930233	1.66244366153873	2.99569830764453	0.00304266482451178	0.032696485004176	0.0268760987282853	CCT3/SMG6/GNL3L/SMG5/NAT10/CCT5/CCT2/CTNNB1/EXOSC10/HNRNPU/CCT7/PARP3/DKC1/PIF1/HNRNPD/DCP2/CCT6A/XRN1/ATR/PARN/ACD/POT1/HSP90AA1	23
GO:0090199	regulation of release of cytochrome c from mitochondria	23/5294	43/16454	0.534883720930233	1.66244366153873	2.99569830764453	0.00304266482451178	0.032696485004176	0.0268760987282853	PMAIP1/PRELID1/BAX/OPA1/HIGD1A/PPIF/CLU/AKT1/BCL2L1/PSMD10/FXN/GHITM/TRIAP1/BAD/PRKAA2/BID/BCL2L11/GPX1/BAK1/IFI6/MLLT11/BIK/TNFSF10	23
GO:0035914	skeletal muscle cell differentiation	36/5294	75/16454	0.48	1.49186248583302	2.94044500090708	0.00304557027307238	0.032696485004176	0.0268760987282853	ATF3/BTG2/EGR1/MYC/HMG20B/PPIF/FOS/FOXN2/BCL9/RBM24/TBX1/HEYL/MED20/HLF/FKTN/SOX8/SIX4/GTF3C5/SIRT2/FKRP/AKIRIN1/CITED2/ZNF689/NUPR1/BARX2/SIX1/KLF5/DDX5/MYLK2/MEGF10/GPC1/EMD/DMRTA2/MEF2C/SAP30/NR1D2	36
GO:0141188	nucleic acid catabolic process	165/5294	429/16454	0.384615384615385	1.19540263287902	2.82450571748709	0.00309444744322485	0.0331639401846305	0.0272603409971206	MOV10/NEAT1/HSPA1A/HSPA1B/ZFP36L1/BTG2/SLFN5/TOB1/DHX34/RBM33/RBM8A/DHX9/CSDE1/APEX1/IGF2BP1/NME1/KHSRP/SAMD4B/GDNF/YBX1/EDC4/RBM38/NSUN2/ANGEL2/DIS3L/LARP1/ALKBH5/SMG7/SMG6/FUS/BAX/SMG5/ZFP36/METTL1/POLR2G/ZC3H18/FXR2/SECISBP2/PATL1/PIAS4/C1QBP/ZC3H4/NCBP1/SMG9/RNH1/PPP1R8/ZHX2/CUL4A/GRSF1/DNASE1L1/PPP2R1A/MRTO4/CNOT7/EXOSC10/TRAF5/CAPRIN1/AKT1/ZC3H12A/POP1/HNRNPU/CASC3/PABPC1/NUDT16/LSM14B/PNRC1/LARP4B/RC3H1/FEN1/SMG8/RBM24/PABPC4/SAMD4A/MLH1/INTS7/STAT3/INTS3/FASTKD5/HNRNPA0/PPP2CA/RBM10/LARP1B/FMR1/WDR4/EXOSC6/XRN2/DDX49/DKC1/ARMC5/ROCK1/CSNK2A1/ERN1/WDR82/INTS2/EIF4A3/CELF1/DNA2/EDC3/SENP1/PRKCA/CNOT10/TNKS1BP1/ELAVL1/EPHA4/EXOSC5/DCP1A/TTC5/ZC3H14/RNASEH2A/RC3H2/CARHSP1/DICER1/DBR1/TRAF2/FTO/SUPV3L1/HNRNPD/MAPKAPK2/DCAF12/DCP2/TNRC6B/INTS10/RNASEH2C/LSM4/FASTK/GTPBP1/XRN1/HSF1/PAIP1/CPEB3/REXO4/INTS4/E2F1/LSM7/CIRBP/IGF2BP2/YTHDF3/MUS81/INTS5/NME5/DFFB/ZC3HAV1/PARN/CECR2/SIDT2/LSM6/SLIRP/EXOSC9/RNPS1/LSM2/METTL3/RNASEH2B/QKI/EXOSC3/DDX5/SYNCRIP/PHAX/FBLL1/UPF1/TIRAP/VIM/PDE12/LSM5/TBRG4/PRR5L/YTHDF2	165
GO:0009165	nucleotide biosynthetic process	78/5294	186/16454	0.419354838709677	1.30337448359067	2.8658328752435	0.00310851370475899	0.0332573514436865	0.0273371238751701	NME1/PARP1/QPRT/PFAS/SPHK2/ATP6V0C/SLC25A13/VCP/PRPS2/NDUFB2/SLC4A7/PAICS/NDUFS6/AK4/AMPD2/TMSB4X/CAD/NDUFS2/HPRT1/IDH2/NDUFS3/RRM1/MTHFD1/RRM2/TGFB1/PNP/ADCY7/STAT3/NDUFB5/DCTD/PRPS1/PAPSS1/NDUFB8/NDUFS5/NDUFA8/GUK1/UMPS/PAPSS2/ADSL/TYMS/DTYMK/ADCY5/ATIC/DNAJC30/PPARA/NDUFB11/NAMPT/NDUFA5/ADCY6/CTPS2/AK1/NDUFS7/NDUFS8/ADA/NDUFA12/PTGIS/LIPA/NDUFAB1/AK7/ADCY10/NME5/NMNAT3/NDUFC2/CMPK1/SDHC/NME2/ALDOA/ADCY9/NDUFB10/NDUFA11/AFMID/AK3/UPP1/ENO1/FAM3A/NDUFA1/NPPC/NDUFB9	78
GO:0006901	vesicle coating	20/5294	36/16454	0.555555555555556	1.72669269193636	3.00624476493313	0.00312538788474195	0.0333231751141612	0.0273912301029835	AP3D1/TRAPPC10/TRAPPC6A/TRAPPC2L/ARFGAP2/SAR1A/GBF1/TRAPPC1/PDCD6/ARFGAP3/TRAPPC5/SEC16A/TRAPPC3/CSNK1D/PPP6C/TMED2/AP3M2/PEF1/SAR1B/TRAPPC12	20
GO:0021955	central nervous system neuron axonogenesis	20/5294	36/16454	0.555555555555556	1.72669269193636	3.00624476493313	0.00312538788474195	0.0333231751141612	0.0273912301029835	ZEB2/NFIB/GLI2/EPHB3/B4GALT5/SPTBN4/ARHGAP35/PRKCA/EPHA4/NR4A2/B4GALT6/SPAST/SCN1B/SPG11/SLIT2/ADARB1/EPHB2/PRDM8/NIN/TCTN1	20
GO:0007032	endosome organization	43/5294	93/16454	0.462365591397849	1.4370539178051	2.91107898857763	0.00314429692642559	0.0334673796141463	0.0275097643851294	ATP6V0A1/ARFGEF2/RAB5C/ATP6V0C/RAB5B/TMEM127/CHMP1A/CHMP6/LAMTOR1/CHMP4B/SNF8/VPS25/RAB22A/RAB7A/DNM1/VPS37B/SNX10/PI4K2A/CC2D1A/ATP6AP1/VPS18/ATP6V1F/CORO1C/ATP6V1A/CLCN3/SNX3/HOOK3/CHMP4A/EXOC8/HGS/SCARB2/TMEM9/ATP6V0B/VPS4A/CHMP1B/USP8/VPS33B/VPS37C/ATP6V1H/PLEKHA3/RNF26/PLEKHF1/CHMP7	43
GO:0005996	monosaccharide metabolic process	102/5294	252/16454	0.404761904761905	1.25801896126792	2.84282416883383	0.00315994341715443	0.0335764244120204	0.0275993978351194	ATF3/DYRK2/SERP1/PMAIP1/DDB1/POFUT1/ZMPSTE24/ADIPOR1/SLC25A13/FBN2/FUT1/PCK1/SESN2/EPM2AIP1/PPP1CA/G6PC3/KAT2A/PRKACA/WDR5/PPP1R3B/PGD/TPI1/SLC25A10/FOXK2/RORA/ENO3/PGAM1/LEPR/PPARGC1A/AKT1/MAN2B1/SLC35B4/GPI/PDK2/PDK4/KCNQ1/CRTC2/YAP1/PDX1/GAA/OGT/PDHA1/SIRT7/PCK2/PPARD/ALDOC/SLC25A11/GSK3A/PTPN2/SLC39A14/SLC23A2/INSR/DLAT/H6PD/SLC37A4/BOLA3/HMGB1/PER2/SLC2A1/AKR1B1/FBN1/FBN3/BRAT1/PPP1R3E/SIRT6/GALM/BAD/FUT9/PFKFB4/ARPP19/GCLC/PPARA/FOXK1/DCXR/FKRP/SLC35A2/KHK/GOT1/KCNJ11/PFKL/LIPA/TKTL1/PDK1/ADCY10/CHST1/GLB1L2/PGP/USP7/AKT2/ALDOA/MAN2B2/BCKDK/HK1/IRS1/NCOA2/NUDT5/PC/ENO1/FAM3A/MAN2C1/SORD/PMM2	102
GO:0099175	regulation of postsynapse organization	59/5294	135/16454	0.437037037037037	1.35833158432327	2.87930467790096	0.00317722763446972	0.0337024692420883	0.0277030050973882	KIF1A/LRRC4B/LRRTM2/CYFIP2/RAC1/NCKIPSD/EFNA1/CDK5/DBN1/SEMA4C/CDC42/LRP4/VPS35/CAPRIN1/AKT1/MAP1B/APP/NGEF/EEF2K/NAE1/ARF4/DVL1/PTPN1/CC2D1A/TANC2/NRP2/ZMYND8/ARHGAP33/CRMP1/SENP1/CFL1/EPHA4/BAIAP2/ITSN1/RPS6KA5/CDKL5/PTPRS/NEDD8/DOCK4/ARHGAP12/CPEB3/PDLIM5/TRIM47/ARC/CDK5R1/CAMK2B/HOMER1/PPP1R9B/SEMA3F/LRP8/EPHB2/PTPRD/EPHA7/S1PR2/PPFIA2/GRID1/CAPRIN2/PRICKLE1/ADAM10	59
