gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C12orf49	1318.17487609232	-0.565839492775006	0.0621020780703121	-9.11144216678806	8.12940434099224e-20	5.97319487828472e-18
BTG3	1516.90478189294	0.548576977424005	0.0603808833778564	9.08527578159259	1.03436121205909e-19	7.56443408462182e-18
CD24	870.473564561797	0.827906465743618	0.0911739656823715	9.08051393341656	1.08063375601652e-19	7.86590281190157e-18
ZNF211	798.478818938089	0.702490009196806	0.0776114680804552	9.05136865171235	1.41187421521039e-19	1.02291928606197e-17
TIMM10	648.306550442749	-0.737836258470967	0.0815800055868497	-9.04432713828966	1.50589725205098e-19	1.08598895811102e-17
GNPDA1	2741.56543760483	-0.485311403273229	0.0536648888495518	-9.04336920614496	1.51915729585904e-19	1.09050291233163e-17
PRSS12	480.167120883239	0.921502103173407	0.101960734281689	9.03781352366055	1.59836744216254e-19	1.14209952507183e-17
ZEB2	882.665500123145	0.634605149341934	0.0703775192472597	9.0171571281499	1.93033438657137e-19	1.37300542190056e-17
MAGED2	3158.28915916828	0.490608903193459	0.0545135190362912	8.9997657804268	2.26199733921408e-19	1.60159693422444e-17
EBF4	195.851070258298	1.27356810405806	0.141680653989292	8.98900497843768	2.49478734560856e-19	1.75842997658573e-17
EIF2AK3	840.727006418005	0.669926736193892	0.0746312416041507	8.97649190599334	2.79537348328641e-19	1.96142039410597e-17
PSMD2	4159.87566488786	-0.44949224810883	0.0501874636150265	-8.95626548408094	3.35860723472737e-19	2.34605492804252e-17
ZNF585A	477.348311853324	0.870901554536174	0.0973470548266356	8.94635750498208	3.67405739835268e-19	2.55494607563124e-17
