gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
EI24	4362.26043349559	-0.68664686670584	0.0537354691298426	2.36705117865089e-38	9.21788905246123e-36
TATDN2	2572.26716955954	-0.653279403734935	0.05233956184491	1.05517478840493e-36	4.00889211682526e-34
PLXND1	1115.42760686056	0.908220304938348	0.0730961134706164	1.47537720042049e-36	5.47189301213096e-34
FOXM1	6859.39167677743	-0.704718525445601	0.0566748046005567	3.06279967876529e-36	1.1095169906076e-33
ZNF256	657.471960623069	0.997656421268385	0.081469525171464	1.37952084686601e-35	4.88381732537088e-33
MBNL1	2821.94372890797	0.727005855899115	0.0598761887094873	6.35793915581076e-35	2.20083596066809e-32
TSPYL2	2542.6624266549	0.652829557726062	0.0541444548041884	1.81610663496291e-34	6.14988979409071e-32
CRABP2	1076.1525105273	1.01772042146639	0.0848505630817342	2.47401714743894e-34	8.19952449056519e-32
APLP2	8392.249966235	0.608837985752398	0.0508744246014707	7.91473993383455e-34	2.5684979989446e-31
EGR1	2275.17422063908	-0.904852992211799	0.0759378216281502	8.69422671235548e-34	2.76387692853799e-31
DNAJC5	2474.5467606432	-0.713707455759046	0.0602842885564396	2.55345800434983e-33	7.95504306675147e-31
BTBD6	1194.05136845351	-0.781036745965075	0.0660367337719852	2.6952010775047e-33	8.23198964397856e-31
SLFN5	339.241634532502	1.24256707513866	0.105782072164637	4.88963296522307e-33	1.46472716729384e-30
IRS4	22475.0433411525	0.528472625780465	0.0448114583223192	6.0763654207977e-33	1.78587819169369e-30
DYRK2	1742.56857673897	0.659754992406266	0.0564891046773131	1.7086379389935e-32	4.92878762512995e-30
UBFD1	3405.49091288875	-0.60310213521711	0.0516738032028769	2.24526473136861e-32	6.35899794918706e-30
IRAK1	5811.40589988045	-0.601659004976963	0.0516205654886162	2.65920822396418e-32	7.39687259012322e-30
LOC100499177	1897.20175019736	0.785296198809641	0.0684306732503979	1.40353429446634e-31	3.83558836928107e-29
SNHG15	1736.25909422369	0.732240262871532	0.0637675812082465	1.66406480488597e-31	4.46916163201876e-29
HERPUD1	1307.21560077683	0.729293969047173	0.0636837215274304	2.17443998944106e-31	5.74089012127516e-29
QARS	2358.6712722188	0.681760262166351	0.0598048111509438	4.48284853646508e-31	1.16382219420861e-28
CIZ1	3036.27361542595	-0.737465777987364	0.0649257849154724	6.74168814322961e-31	1.72156190503422e-28
ZNF512B	2472.24547480206	-0.698487251046079	0.0615225745505947	7.62601510349927e-31	1.91597479463239e-28
ITGA5	1302.01868527193	0.784820881832989	0.0693843084743433	1.01635468264048e-30	2.51297728436361e-28
LRRC8D	1802.02204523026	0.647451147046224	0.0574845300265254	2.0160951819382e-30	4.90698666391427e-28
UBAP2L	9273.91006089288	-0.488320188859903	0.043325952644753	2.97649592961769e-30	7.13305801471612e-28
ZNF266	1572.82714670882	0.681413513953846	0.0607371617131143	3.35498171157461e-30	7.91826516987843e-28
IGFBP5	1515.21502400975	0.696268584083965	0.0621386860834066	4.01293583094231e-30	9.32977633411767e-28
CDC25B	1945.57557797359	-0.685362218341765	0.0612040887671523	4.62059069497456e-30	1.04415999033052e-27
EEF1A2	3181.13250585078	0.766677484512621	0.0685456676798393	4.62521919065328e-30	1.04415999033052e-27
PEBP1	5152.70273377708	-0.610031556145476	0.0544361073792371	4.71760561234293e-30	1.04980203747808e-27
EGFR	473.602809513985	1.08762256992551	0.0988564340086894	2.33527802354018e-29	5.12346841868808e-27
ADI1	2307.91910542143	-0.65491522060305	0.0595485236131853	4.21804291468505e-29	9.12561867806236e-27
CCND1	2087.7117855309	0.612422159273981	0.0558406600592	6.40280031879332e-29	1.3662523365184e-26
ATP6V0E2	2449.97203888829	-0.674994160864549	0.0617294863352954	8.07786607236115e-29	1.70039080823202e-26
GADD45A	2750.5855399838	0.573840937459656	0.0525289391679833	1.15745017241676e-28	2.40394684476479e-26
TOB1	2164.11575669062	0.595768673483058	0.0546914956979721	1.57591208133981e-28	3.2299976961882e-26
DHX37	1657.77113424762	-0.72451816909953	0.0667104211166211	1.7716734286498e-28	3.58407233741271e-26
DHX34	2094.95112465084	-0.648419419155699	0.0598181676528757	2.46664330650619e-28	4.92601317762141e-26
BASP1	4636.09515321042	0.520784009779499	0.0479518625391065	2.73971435437784e-28	5.3817086965722e-26
H2AFV	4513.73579386981	-0.540927527751874	0.0498268121705564	2.76392563218704e-28	5.3817086965722e-26
RBM19	1174.3900050099	-0.692760868964397	0.064195043999404	3.69738137258531e-28	7.11038390626684e-26
OBFC2B	1845.04699865205	-0.754377731436645	0.0699030090991989	3.95406208968703e-28	7.51127136232376e-26
MYBBP1A	3008.31317620661	-0.619920923232878	0.0574204767725634	4.54025446391056e-28	8.52090888967889e-26
