gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
TNRC18	2877.76162597122	0.407489205872097	0.06235045189132	2.96064111874659e-12	1.21044374558309e-10
LAMA5	1076.1316870682	0.553818276743082	0.0871293383604492	3.09825865582725e-12	1.26339201784872e-10
C9orf5	3321.390022118	0.40856409968985	0.0625994577060631	3.10681844566467e-12	1.2635746978621e-10
SFXN3	788.831180719599	-0.673519009562355	0.106711029484652	3.16413193341753e-12	1.28353341476159e-10
GDI1	3326.66579577548	-0.436019433682561	0.0672518955578665	3.18124966234991e-12	1.28712535040064e-10
EXT2	2117.46636368055	0.390527524070668	0.0596783568027865	3.32230997101516e-12	1.34071560669697e-10
NUP160	4120.72548739178	0.356823159440129	0.0541433326043362	3.47198786073964e-12	1.39749754280985e-10
INO80	1454.32986853121	0.461523045310245	0.0717766707655361	3.60297894390863e-12	1.44427307310431e-10
SUPT6H	6775.02540418049	0.363471388351831	0.0552889982130458	3.60674215469973e-12	1.44427307310431e-10
OXSR1	2959.33029478167	0.348205507425035	0.0528282334555982	3.78930534404587e-12	1.51348741908211e-10
NLGN2	1773.21246745629	-0.547109754309457	0.086701411485293	4.3185308071522e-12	1.72045407629181e-10
KDM3A	2809.80339016576	0.402014173380899	0.0619908170119758	4.37220529989204e-12	1.73739392745965e-10
PRPS1	3571.64145996626	-0.381608577169213	0.0585725810961889	4.41308432909758e-12	1.74917594387667e-10
DBN1	2810.19838683819	-0.397371509454468	0.0612373557619391	4.46281276045063e-12	1.75992998403897e-10
NFKB1	946.54411472455	0.485816397871215	0.0763008750349689	4.45810996160566e-12	1.75992998403897e-10
SNHG15	1736.25909422369	0.457227496131563	0.0714475509734525	4.56646453259135e-12	1.79625803091352e-10
ACRC	103.036852367383	1.18540707566738	0.187196811219037	4.71791212425792e-12	1.85115660351551e-10
ZNF79	435.292451350549	0.674700749774702	0.108049426361162	4.8645832389332e-12	1.9039098772076e-10
HIST2H2BF	204.649719095167	0.988089850428451	0.155456383959768	5.05912486456892e-12	1.97508741893208e-10
KIAA0090	2691.64844649501	0.378659352362413	0.0583015173482903	5.2083829962263e-12	2.02827454830543e-10
FAM83H	1503.40780680099	-0.484998914042967	0.0766234650664546	5.72202823289625e-12	2.22274398463404e-10
PNRC1	2029.8946980205	0.407959800949071	0.0634729025543781	6.0304294070767e-12	2.33671638990134e-10
BUB3	4657.8190651371	-0.343601034939134	0.0526471917904495	6.15197028446368e-12	2.37201091883888e-10
FAM131B	262.340110639236	-0.913348990503215	0.144967550828439	6.13893783898852e-12	2.37201091883888e-10
CLNS1A	2326.98370022183	0.381599573293972	0.0590490689652177	6.26009447121247e-12	2.40774053279202e-10
CCNL1	2303.9407332951	0.43697959503486	0.0685288643652852	6.36000293366279e-12	2.44014201225776e-10
PIGK	1872.37629542528	0.483064489288778	0.0765177342391199	6.46439907454215e-12	2.47410182762022e-10
TMED3	1300.91159698357	0.450362284830158	0.070886160246995	6.55318712436947e-12	2.50193617245841e-10
PACSIN1	164.614832844782	-1.10171113450374	0.174496242282136	6.58016890343491e-12	2.50609513468962e-10
FAM120A	4136.39988595663	0.380983151739715	0.0590685775709959	6.84525880836187e-12	2.60069747458178e-10
BRD8	4126.47496117848	0.340701011033242	0.0523290042701433	7.05340404941875e-12	2.67325729629674e-10
CDK2AP1	1646.98582700973	0.451585931939519	0.0713547507665831	7.60195999467805e-12	2.87416822420146e-10
TMEM85	984.229269209696	-0.481621458166745	0.0765931527979872	7.68390356641204e-12	2.89811539598064e-10
CKAP4	2409.83123917029	0.399540840664616	0.062410828319546	7.75577820064186e-12	2.91815838240092e-10
