gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
F13B	8.07280376786539	-6.24698518516839	2.51886263244809	2.91288966798459e-06	2.037453181778e-05
GPER	32.3721163756476	-1.38477235267781	0.347330038416402	3.64659148927703e-06	2.49245088321493e-05
HIST1H1E	40.4025552404437	1.25268389754066	0.315882037612557	4.00567452784902e-06	2.71052963163788e-05
RASL10A	40.7579651892553	1.14754191090486	0.294276164430261	5.59521915552305e-06	3.66956282311703e-05
DLGAP3	48.1496188411658	1.13660322467748	0.295787889876431	7.02137330337241e-06	4.48245622732098e-05
HIST1H2AI	31.0163952939008	1.32517905598815	0.354005498530977	9.42790654074879e-06	5.85560208075135e-05
ITIH5	36.2759334855147	1.20100470433044	0.320372872290971	9.84779876572512e-06	6.08244097437352e-05
TM6SF1	48.3818843457197	1.06905305079787	0.289353526912963	1.19598498651533e-05	7.24897203694527e-05
ZNF418	43.5623550211019	1.07041369146003	0.288720363853252	1.21761329446756e-05	7.36859451745192e-05
CHRNA10	28.3544005675835	-1.47942975078942	0.399630378003623	1.25619224997589e-05	7.57264190320219e-05
C2	32.4536747667326	1.29792114978761	0.352870115113738	1.27036719525081e-05	7.63414598131732e-05
CAPN12	30.5037554963298	1.29059780928077	0.366354823300852	2.24398087085722e-05	0.000126052975208593
RASGRP2	37.2671101714738	1.15684329593154	0.328672057665953	2.35202324272712e-05	0.000131176033125529
HSPA7	7.42414689274549	3.63704009382883	0.963371180940376	2.61708570433302e-05	0.000144612784733577
PAPPA	30.1591243747942	1.22283773108198	0.353042585408012	2.81240848594568e-05	0.000154256644315408
SLC26A7	31.5587211280205	-1.19817066871877	0.346460757276196	2.9500275382707e-05	0.000160785790635559
HES7	39.8922030671943	1.0843288635144	0.31476285687181	3.23262571850745e-05	0.00017429771830111
AMT	37.139978488249	1.07450238620767	0.316493772212436	3.69411153786452e-05	0.00019639309018879
HIST1H3B	35.6317244078489	1.22771007011988	0.365905819735467	4.10176237310649e-05	0.000216293678015842
CELF3	21.2610507019087	1.40468578929278	0.422386638877379	4.66005001878954e-05	0.00024253123669457
POU4F2	13.5885313212167	1.82954724177942	0.551262832540285	4.70663957164868e-05	0.000244807028571858
ADH1C	18.6604468332324	-2.46654836726187	0.718499051573005	5.49834080649159e-05	0.000281180744395008
TNFRSF13C	35.3713620750034	1.13971707397216	0.348939073393844	5.70757790958884e-05	0.000290735582399167
FBN3	22.7581871871626	1.31920048695363	0.410130153585868	6.53430355877834e-05	0.000327915098373358
BEAN1	9.90501699712715	2.32615064491901	0.709607266302888	6.7100346683786e-05	0.00033511449191835
VSTM2B	29.1527910764843	1.20564531799224	0.378114222050916	6.96536690290525e-05	0.000346533121196279
HIST1H1D	12.5347885299699	1.88991374720399	0.591154160032169	7.29144677416311e-05	0.000359654421789546
POM121L2	23.1441979363361	1.27831477408695	0.404112295055596	8.18578186698465e-05	0.0003988424277198
ACTL8	14.6904232984731	-1.91253865833483	0.599319347559297	8.34381743878548e-05	0.00040472626155684
ABCA9	11.2265541551292	-2.05546756384312	0.648997511889443	8.8910222229956e-05	0.000428513159553225
HIST1H2BF	34.0370887270183	1.06355077817411	0.343967837659396	0.000111312289341994	0.000526065391711237
CCDC160	34.1326845807856	1.05024326799532	0.349095708507376	0.000138754364905627	0.000638893509351151
ACAN	19.6342801265608	1.35782637500778	0.458156718262763	0.000145532915170741	0.000666754770474893
ANKRD20A8P	26.8757379900339	1.13092696904463	0.381687014702136	0.000155689657556951	0.000707048920047998
GPR1	26.9935645577398	1.08598361063042	0.369459775064138	0.000169768433706795	0.000763728766463368
FLJ30679	32.8949532512227	1.05437224998041	0.359884232021275	0.000172107833088042	0.000772600494528077
HRH3	7.99365221606705	2.52392479374034	0.859660647132522	0.000181443745486374	0.000810074297346304
C2orf66	24.3747818529771	-1.17904201117551	0.414715556685013	0.000209370997093125	0.000922916091099459
HIGD2B	8.87215698352843	2.18392054310701	0.753821795594418	0.000222395006903953	0.000972829829413893
KLKP1	16.9853179759629	1.64692248308152	0.605898292111744	0.000261487386581623	0.00112643501680916
P2RX2	13.5091875856835	1.53326600197397	0.556316557490726	0.000265454643040596	0.00114163085992362
SCARA5	21.5367105908817	1.1977264294996	0.438345829210179	0.000287526211559788	0.0012253887270771
NXF3	21.0434945047849	-1.5138850529583	0.554890824307371	0.000326183158937949	0.00137174812817938
SLC35D3	22.5671388339122	1.15778880970121	0.435243729812937	0.000352988325923669	0.0014709735561565
BST2	18.2144716492594	1.17460066980071	0.457924681599706	0.000477549803729592	0.00191622702027199
SYCE1L	20.7309768573932	1.09613468255705	0.432199424182437	0.000528480398491256	0.00209399502606498
KIAA1324	22.0671438771029	1.14540322889022	0.451421043781077	0.000546457880564367	0.00215771214335897
ITGA11	16.4282394027442	1.34999775501895	0.548794228617193	0.000596933619292263	0.00233475884382597
SNX32	8.09366450251261	1.86479791653903	0.765371962128483	0.000654982681701662	0.00253671437913147
COPZ2	14.0999639784643	1.41835098811495	0.586033357033678	0.00068266396475149	0.00263279439933993
BDKRB2	22.6152410694477	1.01894634660062	0.421806010346574	0.000703329493794716	0.00270461029828655
CRYAB	9.80616124647659	1.64615848674669	0.68017249561964	0.000721943147961883	0.00276511148655083
ANGPT2	13.7807555653869	-1.3883930664139	0.584098505530486	0.000757120762241758	0.00287580349023162
MLK7-AS1	19.9538458876885	-1.43675564225	0.612722242349337	0.000868755389543076	0.00323359682267921
PCDHB10	16.9038493424485	1.12212605459088	0.492528710884345	0.000978419411541385	0.00359368997254896
NOD2	11.2072056806874	1.40476241561546	0.636158270908449	0.00108411989206103	0.00393552448348511
IRGM	33.57310735107	-1.02140149497653	0.454944782408603	0.00121047322485094	0.00433560391434883
RANBP3L	6.30375734463858	2.09591989910953	0.950628924130765	0.00127608607321775	0.00454344977428866
CCL20	6.51131835860904	2.01065265101055	0.966025891191799	0.00141049412646067	0.00495406245949895
ABCA6	6.12494272420089	-2.09376866579742	0.952870944994993	0.00141543475496699	0.00496880039370274
ZNF439	14.1090307986802	1.15739152783967	0.552427044465831	0.00147744236717856	0.00516474859819129
LOC338817	16.0806004614299	1.11324061207027	0.533997402256122	0.00150426459106329	0.00524908815748047
GNG10	17.9664848911624	-1.08626148194102	0.522787875118829	0.00155933387858393	0.00541698122807802
C17orf102	12.8466569484443	1.23156765736624	0.600134995038364	0.00157221839075193	0.00545808911806168
FRMPD2	12.7526727038093	-1.36577742312574	0.690652168912347	0.0017397640993352	0.00597844813045322
ZNF750	7.82972974308911	1.62707109596974	0.805696917951453	0.00178549772647877	0.00611268089788126
DIO2	17.5008136126105	-1.04362439668109	0.520413580441957	0.00181455468033144	0.00620261537316718
SLC24A2	12.2523740472766	-1.15484365257228	0.617930403416972	0.00219308736395311	0.00729327964737351
IQSEC3	10.3753121708151	1.13900358400183	0.697066661403817	0.00332437529154341	0.0104465995393124
CTNND2	6.57437772402784	-1.58031340627119	1.01997904072724	0.00361629319882158	0.0112437124067952
MUC22	11.1322804598541	-1.46379636788463	0.873111941728265	0.00371204822438091	0.0115046906468726
NR1H4	9.0324961244914	-1.84530333450854	1.05882592660892	0.00374561159021638	0.0115994814594037
TRIM29	6.68594933871509	-1.41886397231686	0.979257347516302	0.00376218100646421	0.0116369129344109
LOC375010	7.05650981781777	1.37570023082482	0.960786220807399	0.0046443367109069	0.0139959050001541
KRTAP19-5	11.2377826246716	-1.15515999350871	0.809191151035484	0.00464780823195089	0.0140036574137522
CCDC144A	7.17153962273818	1.28804499438757	0.945154431470357	0.00474284251199262	0.0142349244333929
FAM20A	9.23156384612652	1.07297042667107	0.912380558647148	0.00578819076751929	0.0168685963677545
NMUR2	8.17769937860088	-1.15308013990564	0.982599221098849	0.00582884018267857	0.0169711857057166
TTYH1	8.58980653767229	1.07267558016905	1.00501937105319	0.00636955349663229	0.0183500156865251
C2orf84	5.76758676216763	1.19636975944081	1.53829530260245	0.00715245919473443	0.0202166316233675
