	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ABCA11P	8.22074930274218	8.23195734066552	8.27699695351756	8.18889860416093	8.33444741945037	8.32726001956985	8.2306982496791	8.19718892624434
ABCA12	6.25524748564284	6.39187813372289	6.16362355479309	6.27394255587288	6.48244876110208	6.31456706608397	6.51749154182167	6.44653725031972
ABCA13	6.47539301745578	6.52598142483487	6.09386350056596	6.17207454312104	6.24822297899033	6.22714939085246	6.25116513085883	6.35162158075627
ABCA17P	6.45560291952744	6.55486190740149	6.52945113583505	6.63869269931444	6.43441020266517	6.69713653046855	6.57313721618399	6.44653725031972
ABCA2	9.5897356625484	9.84470363029726	10.0624485735424	10.2331400613374	10.0402719519514	9.77397014694348	9.82331979218194	9.9913890054802
ABCA3	9.96179787424177	9.95024609307336	9.80659293894717	10.0369358438913	9.78537802858215	9.65399977485037	9.8166569289102	9.82410569937288
ABCA4	6.28659971169611	6.25588439327504	6.45603630217484	6.41724252370471	6.48244876110208	6.31456706608397	6.57313721618399	6.52612765530827
ABCA5	10.0324152155646	10.1114456930342	10.0579356193593	10.0552621702033	10.2236596505379	10.2732957730356	10.3591363154906	10.2705149740227
ABCA6	6.34215992401756	6.35151707304632	6.16362355479309	6.17207454312104	6.15382663007459	6.57330425221453	6.51749154182167	6.52612765530827
ABCA7	8.88340435287315	9.0919508221005	8.90946051528562	9.06566332245558	9.00049495583551	8.94451940632548	8.87330299438245	8.97540967190155
ABCA8	6.86718204810486	6.86531995410347	7.10912917220818	7.19234244431077	7.0628105936318	7.12547725421444	7.16595760178945	7.36305385875705
ABCA9	6.43500968864245	6.46331336811467	6.37006175912211	6.27394255587288	6.15382663007459	6.61724452988824	6.87003385166073	6.76914418573931
ABCB1	9.37013715082633	9.46026965917751	9.75167493441689	9.68145292013292	9.81768728359475	9.92635528148189	9.86427373078847	9.83475601681498
ABCB10	10.019993930805	10.2346835294736	10.6436161145508	10.6880142149674	10.82938717861	10.8793072307257	10.8298534718666	10.8173726382525
ABCB11	6.07301525835351	5.92512037883917	6.09386350056596	6.09984980317716	6.24822297899033	6.09970896957508	6.19152304731309	6.13895259591843
ABCB4	7.47679752448305	7.70474221393373	8.19823643189883	8.15621475512947	8.30578137474763	7.77270117278441	7.71358092424065	7.86235114959569
ABCB5	6.07301525835351	6.25588439327504	6.37006175912211	6.27394255587288	6.24822297899033	6.22714939085246	6.45568802479916	6.40153391561816
ABCB6	8.29597152276182	8.48917598853644	8.55597394087263	8.63923912885958	8.456396009635	8.44635581622312	8.43309908786148	8.50287859318525
ABCB7	10.6415812543683	10.6197166699289	10.6689464400096	10.6516105852723	10.7235614648052	10.4677447368958	10.4786729801151	10.4799460706431
ABCB8	10.2896967526491	10.28140913319	10.16775234972	10.1840524509168	9.81768728359475	10.1919056974403	10.1248906493746	10.2162669861657
ABCB9	8.37295849849197	8.32493459210479	8.26892231974723	8.22079429505774	7.9880311463063	8.3147504368414	8.39221602026483	8.47524044122453
ABCC1	10.9504354006574	11.0185190309837	10.9147736161896	10.9272123978192	10.8701033227373	10.8669587325017	10.899843781188	10.9433546186092
ABCC10	9.45336551660604	9.51226287195261	9.44004267814515	9.44723327136331	9.28813974550987	9.43782595411584	9.42311560867468	9.45534147901766
